url_length,dot_count,hyphen_count,has_at,uses_https,digit_count,special_char_count,keyword_count,has_ip,is_shortened,domain_length,domain_dot_count,subdomain_count,path_length,query_length,query_parameter_count,suspicious_tld,domain_letter_count,digit_ratio,vowel_count,consonant_count,unique_char_count,domain_entropy,label
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
73,4,1,0,1,11,5,0,0,0,19,1,0,46,0,0,0,17,0.5789473684210527,6,11,15,3.826874881864637,1
71,2,0,0,1,15,3,0,0,0,63,2,1,0,0,0,0,46,0.23809523809523808,9,37,29,4.667290637579585,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,12,42,28,4.631343613667041,1
73,4,1,0,1,5,5,0,0,0,11,1,0,54,0,0,0,9,0.45454545454545453,2,7,9,3.0957952550009344,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,8,46,30,4.6854691618292135,1
73,4,1,0,1,3,5,0,0,0,11,1,0,54,0,0,0,9,0.2727272727272727,2,7,9,3.0957952550009344,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,4,1,0,1,5,5,0,0,0,11,1,0,54,0,0,0,9,0.45454545454545453,2,7,9,3.0957952550009344,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,4,1,0,1,0,5,0,0,0,19,1,0,46,0,0,0,17,0.0,6,11,15,3.826874881864637,1
71,2,0,0,1,5,3,0,0,0,63,2,1,0,0,0,0,56,0.07936507936507936,11,45,26,4.326898917597319,1
73,4,1,0,1,10,5,0,0,0,11,1,0,54,0,0,0,9,0.9090909090909091,2,7,9,3.0957952550009344,1
71,2,0,0,1,9,3,0,0,0,63,2,1,0,0,0,0,52,0.14285714285714285,12,40,30,4.756742574458945,1
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
73,6,0,0,1,9,5,0,0,0,23,3,2,42,0,0,0,20,0.391304347826087,7,13,15,3.7950885863977324,1
73,4,1,0,1,9,5,0,0,0,19,1,0,46,0,0,0,17,0.47368421052631576,6,11,15,3.826874881864637,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,8,40,28,4.667290637579584,1
73,4,1,0,1,4,5,0,0,0,11,1,0,54,0,0,0,9,0.36363636363636365,2,7,9,3.0957952550009344,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
71,2,0,0,1,11,3,0,0,0,63,2,1,0,0,0,0,50,0.1746031746031746,11,39,28,4.694835677159102,1
71,2,0,0,1,9,3,0,0,0,63,2,1,0,0,0,0,52,0.14285714285714285,7,45,28,4.629758447474819,1
73,4,1,0,1,3,5,0,0,0,11,1,0,54,0,0,0,9,0.2727272727272727,2,7,9,3.0957952550009344,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
71,2,0,0,1,3,3,0,0,0,63,2,1,0,0,0,0,58,0.047619047619047616,10,48,26,4.501189154298472,1
73,4,1,0,1,6,5,0,0,0,11,1,0,54,0,0,0,9,0.5454545454545454,2,7,9,3.0957952550009344,1
73,6,0,0,1,2,5,0,0,0,23,3,2,42,0,0,0,20,0.08695652173913043,7,13,15,3.7950885863977324,1
73,4,1,0,1,2,5,0,0,0,19,1,0,46,0,0,0,17,0.10526315789473684,6,11,15,3.826874881864637,1
73,6,0,0,1,7,5,0,0,0,23,3,2,42,0,0,0,20,0.30434782608695654,7,13,15,3.7950885863977324,1
73,4,1,0,1,8,5,0,0,0,19,1,0,46,0,0,0,17,0.42105263157894735,6,11,15,3.826874881864637,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,13,35,26,4.474565090752977,1
73,4,1,0,1,5,5,0,0,0,11,1,0,54,0,0,0,9,0.45454545454545453,2,7,9,3.0957952550009344,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,4,1,0,1,9,5,0,0,0,11,1,0,54,0,0,0,9,0.8181818181818182,2,7,9,3.0957952550009344,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
73,4,1,0,1,11,5,0,0,0,11,1,0,54,0,0,0,9,1.0,2,7,9,3.0957952550009344,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,16,38,28,4.5656021938245575,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,4,0,0,1,11,5,0,0,0,15,1,0,50,0,0,0,14,0.7333333333333333,4,10,13,3.6402239289418516,1
73,4,1,0,1,4,5,0,0,0,11,1,0,54,0,0,0,9,0.36363636363636365,2,7,9,3.0957952550009344,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,11,37,29,4.653723130083184,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
73,4,0,0,1,4,5,0,0,0,15,1,0,50,0,0,0,14,0.26666666666666666,4,10,13,3.6402239289418516,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,12,42,28,4.524743812320122,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
71,2,0,0,1,5,3,0,0,0,63,2,1,0,0,0,0,56,0.07936507936507936,14,42,27,4.574047733120423,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,18,30,27,4.518703488389905,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,4,1,0,1,7,5,0,0,0,19,1,0,46,0,0,0,17,0.3684210526315789,6,11,15,3.826874881864637,1
71,2,0,0,1,11,3,0,0,0,63,2,1,0,0,0,0,50,0.1746031746031746,16,34,27,4.552698876486353,1
73,4,1,0,1,9,5,0,0,0,19,1,0,46,0,0,0,17,0.47368421052631576,6,11,15,3.826874881864637,1
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
73,6,0,0,1,7,5,0,0,0,23,3,2,42,0,0,0,20,0.30434782608695654,7,13,15,3.7950885863977324,1
71,2,0,0,1,14,3,0,0,0,63,2,1,0,0,0,0,47,0.2222222222222222,14,33,28,4.605793764866455,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
71,2,0,0,1,10,3,0,0,0,63,2,1,0,0,0,0,51,0.15873015873015872,8,43,31,4.83221697925519,1
71,2,0,0,1,6,3,0,0,0,63,2,1,0,0,0,0,55,0.09523809523809523,17,38,27,4.508560478849427,1
73,4,1,0,1,6,5,0,0,0,11,1,0,54,0,0,0,9,0.5454545454545454,2,7,9,3.0957952550009344,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,14,39,30,4.641740788779001,1
73,4,1,0,1,10,5,0,0,0,11,1,0,54,0,0,0,9,0.9090909090909091,2,7,9,3.0957952550009344,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,5,1,0,1,5,7,0,0,0,15,2,1,50,0,0,0,13,0.3333333333333333,5,8,9,2.9735572622751856,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,17,31,28,4.601549217737104,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
28,2,0,0,1,0,4,0,0,0,19,2,1,1,0,0,0,17,0.0,5,12,13,3.6163485660751644,1
36,2,0,0,1,0,4,0,0,0,27,2,1,1,0,0,0,25,0.0,9,16,18,4.060262039120377,1
29,2,1,0,1,5,4,0,0,0,20,2,1,1,0,0,0,12,0.25,2,10,17,4.021928094887362,1
37,2,1,0,1,5,4,0,0,0,28,2,1,1,0,0,0,20,0.17857142857142858,6,14,20,4.235926350629033,1
68,6,2,0,1,21,4,0,0,0,43,2,1,17,0,0,0,19,0.4883720930232558,4,15,20,4.0894288603913065,1
67,6,1,0,1,21,4,0,0,0,43,2,1,16,0,0,0,19,0.4883720930232558,3,16,21,4.1405853938847885,1
64,6,1,0,1,16,4,0,0,0,43,2,1,13,0,0,0,24,0.37209302325581395,7,17,21,4.158140917190916,1
63,6,1,0,1,24,4,0,0,0,43,2,1,12,0,0,0,16,0.5581395348837209,5,11,21,4.190929511009918,1
54,6,0,0,1,2,5,0,0,0,21,3,2,25,0,0,0,18,0.09523809523809523,7,11,14,3.594465636961452,1
66,6,1,0,1,19,4,0,0,0,43,2,1,15,0,0,0,21,0.4418604651162791,8,13,19,4.065117661376963,1
73,5,4,0,0,2,6,0,0,0,18,1,0,48,0,0,0,17,0.1111111111111111,7,10,12,3.503258334775645,1
68,6,1,0,1,27,4,0,0,0,43,2,1,17,0,0,0,14,0.627906976744186,7,7,21,4.2222080684040195,1
73,6,1,0,1,25,6,0,0,0,43,2,1,17,4,1,0,17,0.5813953488372093,5,12,19,4.045239685277583,1
64,6,1,0,1,20,4,0,0,0,43,2,1,13,0,0,0,20,0.46511627906976744,5,15,20,4.11162928928394,1
38,3,0,0,1,0,4,0,0,0,29,3,2,1,0,0,0,26,0.0,6,20,15,3.715932185515029,1
73,5,1,0,1,0,6,0,0,0,38,2,1,27,0,0,0,35,0.0,9,26,18,4.023471592049354,1
73,6,1,0,1,21,4,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,6,13,20,4.065117661376963,1
69,6,1,0,1,24,4,0,0,0,43,2,1,18,0,0,0,18,0.5581395348837209,8,10,21,4.20233009230464,1
73,6,1,0,1,23,4,0,0,0,43,2,1,22,0,0,0,17,0.5348837209302325,4,13,20,4.04291723248433,1
70,6,1,0,1,22,4,1,0,0,43,2,1,19,0,0,0,18,0.5116279069767442,5,13,20,4.146740335896193,1
39,1,0,0,0,0,5,0,0,0,10,1,0,22,0,0,0,9,0.0,3,6,8,2.9219280948873623,1
73,6,1,0,1,17,4,2,0,0,43,2,1,22,0,0,0,23,0.3953488372093023,8,15,20,4.088828126694494,1
37,3,0,0,1,0,3,0,0,0,29,3,2,0,0,0,0,26,0.0,6,20,15,3.715932185515029,1
52,6,2,0,1,7,4,0,0,0,40,3,2,4,0,0,0,28,0.175,10,18,22,4.2037016960573474,1
55,6,2,0,1,7,4,0,0,0,43,3,2,4,0,0,0,31,0.16279069767441862,12,19,22,4.207511918502871,1
43,3,1,0,1,7,4,0,0,0,34,3,2,1,0,0,0,23,0.20588235294117646,8,15,20,4.101881223476018,1
21,1,0,0,1,0,3,0,0,0,13,1,0,0,0,0,1,12,0.0,2,10,12,3.5465935642949384,1
32,1,2,0,0,0,4,0,0,0,24,1,0,1,0,0,0,21,0.0,8,13,15,3.7201755214643453,1
60,6,0,0,1,9,7,0,0,0,32,3,2,1,18,1,0,20,0.28125,7,13,17,3.9292292966721747,1
41,3,0,0,1,9,4,0,0,0,32,3,2,1,0,0,0,20,0.28125,7,13,17,3.9292292966721747,1
73,5,1,0,1,7,8,0,0,0,15,2,1,50,0,0,0,13,0.4666666666666667,5,8,9,2.9735572622751856,1
64,6,1,0,1,22,4,0,0,0,43,2,1,13,0,0,0,18,0.5116279069767442,5,13,21,4.228363010415425,1
73,5,1,0,1,7,7,0,0,0,15,2,1,50,0,0,0,13,0.4666666666666667,5,8,9,2.9735572622751856,1
37,2,0,0,1,0,5,0,0,0,16,2,1,13,0,0,0,14,0.0,4,10,8,2.9056390622295662,1
54,6,0,0,1,3,5,0,0,0,21,3,2,25,0,0,0,18,0.14285714285714285,7,11,14,3.594465636961452,1
54,6,0,0,1,0,5,0,0,0,21,3,2,25,0,0,0,18,0.0,7,11,14,3.594465636961452,1
38,1,2,0,1,0,4,0,0,0,8,1,0,22,0,0,0,7,0.0,2,5,6,2.5,1
39,2,0,0,1,3,4,0,0,0,24,2,1,7,0,0,0,19,0.125,8,11,18,4.084962500721156,1
37,2,0,0,1,0,5,0,0,0,16,2,1,13,0,0,0,14,0.0,4,10,9,2.952819531114783,1
33,2,0,0,1,0,5,0,0,0,16,2,1,9,0,0,0,14,0.0,5,9,11,3.2806390622295662,1
19,1,0,0,0,2,3,0,0,0,12,1,0,0,0,0,0,9,0.16666666666666666,4,5,8,2.8553885422075336,1
18,1,0,0,1,1,4,0,0,0,4,1,0,6,0,0,0,3,0.25,1,2,4,2.0,1
53,6,1,0,1,3,4,1,0,0,30,2,1,15,0,0,0,24,0.1,7,17,16,3.8314018453921714,1
73,6,2,0,0,3,7,1,0,0,13,2,1,26,26,1,0,10,0.23076923076923078,3,7,10,3.180832987205441,1
26,2,0,0,1,2,4,0,0,0,17,2,1,1,0,0,0,13,0.11764705882352941,6,7,14,3.734521664779752,1
37,2,0,0,1,0,5,0,0,0,16,2,1,13,0,0,0,14,0.0,4,10,9,2.952819531114783,1
54,6,0,0,1,4,5,0,0,0,21,3,2,25,0,0,0,18,0.19047619047619047,7,11,14,3.594465636961452,1
37,2,0,0,1,0,5,0,0,0,16,2,1,13,0,0,0,14,0.0,4,10,9,2.952819531114783,1
62,5,2,0,1,5,5,0,0,1,21,2,1,33,0,0,0,19,0.23809523809523808,8,11,13,3.5351745656359026,1
42,2,0,0,1,0,5,1,0,0,16,2,1,18,0,0,0,14,0.0,4,10,9,2.952819531114783,1
54,6,0,0,1,0,5,0,0,0,21,3,2,25,0,0,0,18,0.0,7,11,14,3.594465636961452,1
38,2,0,0,1,0,5,0,0,0,16,2,1,14,0,0,0,14,0.0,4,10,9,2.952819531114783,1
38,2,0,0,1,0,5,0,0,0,16,2,1,14,0,0,0,14,0.0,4,10,9,2.952819531114783,1
43,2,0,0,1,0,5,0,0,0,16,2,1,19,0,0,0,14,0.0,4,10,9,2.952819531114783,1
36,2,0,0,1,2,5,0,0,0,16,2,1,12,0,0,0,14,0.125,4,10,9,2.952819531114783,1
54,6,0,0,1,4,5,0,0,0,21,3,2,25,0,0,0,18,0.19047619047619047,7,11,14,3.594465636961452,1
19,1,0,0,0,2,4,0,0,0,6,1,0,6,0,0,0,4,0.3333333333333333,0,4,6,2.584962500721156,1
23,1,0,0,1,0,4,0,0,0,8,1,0,7,0,0,0,7,0.0,2,5,8,3.0,1
24,1,0,0,0,0,3,0,0,0,17,1,0,0,0,0,0,16,0.0,5,11,13,3.6168746059562227,1
26,1,0,0,1,0,4,0,0,0,17,1,0,1,0,0,0,16,0.0,5,11,13,3.6168746059562227,1
50,5,2,0,1,0,8,0,0,0,13,2,1,29,0,0,0,10,0.0,5,5,8,2.8150724101159437,1
73,5,3,0,1,5,7,0,0,0,15,2,1,50,0,0,0,13,0.3333333333333333,5,8,9,2.9735572622751856,1
24,2,1,0,1,3,4,0,0,0,15,2,1,1,0,0,0,9,0.2,3,6,13,3.640223928941852,1
32,2,1,0,1,3,4,0,0,0,23,2,1,1,0,0,0,17,0.13043478260869565,7,10,17,4.001822825622232,1
73,4,1,0,1,7,5,0,0,0,19,1,0,46,0,0,0,17,0.3684210526315789,6,11,15,3.826874881864637,1
71,2,0,0,1,11,3,0,0,0,63,2,1,0,0,0,0,50,0.1746031746031746,9,41,28,4.632374273449113,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,6,48,27,4.548087859733126,1
73,4,1,0,1,4,5,0,0,0,11,1,0,54,0,0,0,9,0.36363636363636365,2,7,9,3.0957952550009344,1
73,4,1,0,1,7,5,0,0,0,19,1,0,46,0,0,0,17,0.3684210526315789,6,11,15,3.826874881864637,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
71,2,0,0,1,12,3,0,0,0,63,2,1,0,0,0,0,49,0.19047619047619047,10,39,29,4.635954630420268,1
65,6,1,0,1,21,4,0,0,0,43,2,1,14,0,0,0,19,0.4883720930232558,6,13,21,4.1733739877037905,1
71,2,0,0,1,10,3,0,0,0,63,2,1,0,0,0,0,51,0.15873015873015872,17,34,27,4.5995975819210075,1
73,4,1,0,1,6,5,0,0,0,11,1,0,54,0,0,0,9,0.5454545454545454,2,7,9,3.0957952550009344,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
71,2,0,0,1,5,3,0,0,0,63,2,1,0,0,0,0,56,0.07936507936507936,16,40,28,4.596427249536567,1
73,4,1,0,1,3,5,0,0,0,11,1,0,54,0,0,0,9,0.2727272727272727,2,7,9,3.0957952550009344,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
71,2,0,0,1,10,3,0,0,0,63,2,1,0,0,0,0,51,0.15873015873015872,9,42,30,4.782292423259529,1
73,4,1,0,1,8,5,0,0,0,11,1,0,54,0,0,0,9,0.7272727272727273,2,7,9,3.0957952550009344,1
73,6,0,0,1,2,5,0,0,0,23,3,2,42,0,0,0,20,0.08695652173913043,7,13,15,3.7950885863977324,1
73,4,1,0,1,2,5,0,0,0,19,1,0,46,0,0,0,17,0.10526315789473684,6,11,15,3.826874881864637,1
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,16,37,27,4.534520352236723,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,11,43,28,4.655308296275404,1
73,4,1,0,1,2,5,0,0,0,11,1,0,54,0,0,0,9,0.18181818181818182,2,7,9,3.0957952550009344,1
71,2,0,0,1,3,3,0,0,0,63,2,1,0,0,0,0,58,0.047619047619047616,12,46,28,4.6828533358549205,1
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
73,6,0,0,1,1,5,0,0,0,23,3,2,42,0,0,0,20,0.043478260869565216,7,13,15,3.7950885863977324,1
73,4,1,0,1,1,5,0,0,0,19,1,0,46,0,0,0,17,0.05263157894736842,6,11,15,3.826874881864637,1
18,1,0,0,1,1,4,0,0,0,4,1,0,6,0,0,0,3,0.25,0,3,4,2.0,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,15,39,30,4.692586320808686,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
71,2,0,0,1,9,3,0,0,0,63,2,1,0,0,0,0,52,0.14285714285714285,14,38,27,4.522538010932542,1
73,4,1,0,1,4,5,0,0,0,11,1,0,54,0,0,0,9,0.36363636363636365,2,7,9,3.0957952550009344,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
71,2,0,0,1,11,3,0,0,0,63,2,1,0,0,0,0,50,0.1746031746031746,13,37,27,4.57046737614927,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,10,43,28,4.588645900398899,1
73,4,1,0,1,4,5,0,0,0,11,1,0,54,0,0,0,9,0.36363636363636365,2,7,9,3.0957952550009344,1
73,4,1,0,1,8,5,0,0,0,19,1,0,46,0,0,0,17,0.42105263157894735,6,11,15,3.826874881864637,1
71,2,0,0,1,14,3,0,0,0,63,2,1,0,0,0,0,47,0.2222222222222222,7,40,26,4.542301701374392,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,10,44,30,4.742765042375831,1
73,4,1,0,1,5,5,0,0,0,11,1,0,54,0,0,0,9,0.45454545454545453,2,7,9,3.0957952550009344,1
73,6,0,0,1,2,5,0,0,0,23,3,2,42,0,0,0,20,0.08695652173913043,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
71,2,0,0,1,12,3,0,0,0,63,2,1,0,0,0,0,49,0.19047619047619047,14,35,28,4.590641091177832,1
73,4,1,0,1,7,5,0,0,0,11,1,0,54,0,0,0,9,0.6363636363636364,2,7,9,3.0957952550009344,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
71,2,0,0,1,6,3,0,0,0,63,2,1,0,0,0,0,55,0.09523809523809523,8,47,29,4.711019010629799,1
73,4,1,0,1,5,5,0,0,0,11,1,0,54,0,0,0,9,0.45454545454545453,2,7,9,3.0957952550009344,1
73,4,1,0,1,8,5,0,0,0,11,1,0,54,0,0,0,9,0.7272727272727273,2,7,9,3.0957952550009344,1
36,2,1,0,1,6,4,0,0,0,27,2,1,1,0,0,0,18,0.2222222222222222,8,10,20,4.152492594515677,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
73,5,2,0,1,4,7,0,0,0,15,2,1,50,0,0,0,13,0.26666666666666666,5,8,9,2.9735572622751856,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,11,42,28,4.614195749199483,1
26,2,0,0,0,1,4,0,0,0,18,2,1,1,0,0,0,15,0.05555555555555555,5,10,15,3.8365916681089787,1
30,2,0,0,0,2,6,0,0,0,18,2,1,1,3,1,0,15,0.1111111111111111,5,10,15,3.8365916681089787,1
66,6,1,0,1,21,4,0,0,0,43,2,1,15,0,0,0,19,0.4883720930232558,7,12,21,4.135339754601471,1
66,6,1,0,1,22,4,0,0,0,43,2,1,15,0,0,0,18,0.5116279069767442,4,14,22,4.286275219617123,1
73,5,4,0,1,22,4,0,0,0,43,2,1,22,0,0,0,18,0.5116279069767442,8,10,21,4.1710515349105375,1
65,6,1,0,1,20,4,0,0,0,43,2,1,14,0,0,0,20,0.46511627906976744,7,13,21,4.0894288603913065,1
73,8,0,0,0,0,7,2,0,0,23,3,2,43,0,0,0,20,0.0,9,11,16,3.816402716644387,1
38,2,2,0,1,2,4,0,0,0,20,2,1,10,0,0,0,17,0.1,7,10,15,3.7841837197791888,1
64,6,1,0,1,1,4,0,0,0,52,3,2,4,0,0,0,47,0.019230769230769232,19,28,21,4.071034795964158,1
73,6,1,0,1,21,4,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,5,14,22,4.118384964992156,1
71,6,1,0,1,30,7,0,0,0,43,2,1,20,0,0,0,14,0.6976744186046512,6,8,21,4.135940488298283,1
65,6,1,0,1,23,5,0,0,0,43,2,1,14,0,0,0,21,0.5348837209302325,8,13,20,4.158140917190916,1
66,6,1,0,1,28,4,0,0,0,43,2,1,15,0,0,0,17,0.6511627906976745,6,11,21,4.1733739877037905,1
72,6,1,0,1,20,5,0,0,0,43,2,1,21,0,0,0,20,0.46511627906976744,9,11,22,4.219885615610767,1
73,5,2,0,1,0,7,1,0,0,22,1,0,43,0,0,0,21,0.0,7,14,15,3.788754913993503,1
27,2,0,0,1,3,4,0,0,0,18,2,1,1,0,0,0,13,0.16666666666666666,5,8,11,3.30827083453526,1
73,5,1,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
66,6,1,0,1,23,4,0,0,0,43,2,1,15,0,0,0,17,0.5348837209302325,7,10,20,4.175696440497044,1
36,2,0,0,1,2,4,1,0,0,27,2,1,1,0,0,0,23,0.07407407407407407,10,13,16,3.8380398168981555,1
32,2,0,0,1,0,4,0,0,0,23,2,1,1,0,0,0,21,0.0,6,15,17,3.9690016298759936,1
38,2,1,0,1,6,4,0,0,0,29,2,1,1,0,0,0,20,0.20689655172413793,9,11,20,4.116264615668023,1
